"Story","Title","Result","Date","Stability","Duration (s)"
"GetDetailsProduct","GET - As an Admin I have be able to get data details product","SUCCESS","2022-05-20T19:05:02.973+07:00[Asia/Bangkok]","0.0","0.27"
